day,month,year,modern_site_code,historical_site_code,start_time,number,time_seg,HSF,notes,scientific_name,common_name,species_code,order,family
13,2,2021,KKTG1,KKTG,7:14,1,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
15,3,2021,KKTG1,KKTG,8:25,2,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
15,3,2021,KKTG1,KKTG,8:25,1,2,H,,Accipiter badius,Shikra,SHIK,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)"
13,2,2021,KKTG1,KKTG,7:14,1,1,H,from acoustic data,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
15,3,2021,KKTG1,KKTG,8:25,1,3,H,,Picus xanthopygaeus,Streak-throated Woodpecker,STWO,Piciformes,Picidae (Woodpeckers)
13,2,2021,KKTG1,KKTG,7:14,1,3,S,,Cyornis tickelliae,Tickell's Blue Flycatcher,TBFL,Passeriformes,Muscicapidae (Old World Flycatchers)
13,2,2021,KKTG1,KKTG,7:14,1,2,H,confirm,Phylloscopus affinis,Tickell's Leaf Warbler,TLWA,Passeriformes,Phylloscopidae (Leaf Warblers)
13,2,2021,KKTG1,KKTG,7:14,2,1,S,,NA,NA,NA,NA,NA
13,2,2021,KKTG1,KKTG,7:14,1,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
15,3,2021,KKTG1,KKTG,8:25,1,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
13,2,2021,KKTG1,KKTG,7:14,1,1,H,from acoustic data,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
18,2,2021,KLHT1,KLHT,7:21,1,2,S,,Dicrurus leucophaeus,Ashy Drongo,ASDR,Passeriformes,Dicruridae (Drongos)
18,2,2021,KLHT1,KLHT,7:21,1,1,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
18,3,2021,KLHT1,KLHT,6:16,1,1,S,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
18,2,2021,KLHT1,KLHT,7:21,1,2,H,confirm - heard song,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
18,2,2021,KLHT1,KLHT,7:21,3,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
18,2,2021,KLHT1,KLHT,7:21,1,3,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
18,3,2021,KLHT1,KLHT,6:16,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
18,3,2021,KLHT1,KLHT,6:16,1,2,S,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
18,2,2021,KLHT1,KLHT,7:21,1,3,S,,Carpodacus erythrinus,Common Rosefinch,CORO,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)"
18,2,2021,KLHT1,KLHT,7:21,2,1,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
18,3,2021,KLHT1,KLHT,6:16,2,1,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
18,3,2021,KLHT1,KLHT,6:16,1,2,S,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
18,2,2021,KLHT1,KLHT,7:21,1,1,H,,Centropus sinensis,Greater Coucal,GRCO,Cuculiformes,Cuculidae (Cuckoos)
18,2,2021,KLHT1,KLHT,7:21,1,2,H,,Centropus sinensis,Greater Coucal,GRCO,Cuculiformes,Cuculidae (Cuckoos)
18,3,2021,KLHT1,KLHT,6:16,2,1,H,,Centropus sinensis,Greater Coucal,GRCO,Cuculiformes,Cuculidae (Cuckoos)
18,2,2021,KLHT1,KLHT,7:21,1,3,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
18,3,2021,KLHT1,KLHT,6:16,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
18,2,2021,KLHT1,KLHT,7:21,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
18,3,2021,KLHT1,KLHT,6:16,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
18,3,2021,KLHT1,KLHT,6:16,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
18,2,2021,KLHT1,KLHT,7:21,1,2,H,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
18,3,2021,KLHT1,KLHT,6:16,1,3,H,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
18,2,2021,KLHT1,KLHT,7:21,3,1,H/S,,Corvus splendens,House Crow,HOCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
18,3,2021,KLHT1,KLHT,6:16,3,2,H,,Corvus splendens,House Crow,HOCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
18,3,2021,KLHT1,KLHT,6:16,20,1,H,,Passer domesticus,House Sparrow,HOSP,Passeriformes,Passeridae (Old World Sparrows)
18,3,2021,KLHT1,KLHT,6:16,1,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
18,2,2021,KLHT1,KLHT,7:21,2,1,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
18,2,2021,KLHT1,KLHT,7:21,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
18,2,2021,KLHT1,KLHT,7:21,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
18,2,2021,KLHT1,KLHT,7:21,3,1,H,,Argya striata,Jungle Babbler,JUBA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
18,2,2021,KLHT1,KLHT,7:21,7,1,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
18,3,2021,KLHT1,KLHT,6:16,4,3,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
18,2,2021,KLHT1,KLHT,7:21,1,1,H,Point moved to a eucalyptus plantation,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
18,3,2021,KLHT1,KLHT,6:16,2,1,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
18,3,2021,KLHT1,KLHT,6:16,29,2,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
18,2,2021,KLHT1,KLHT,7:21,3,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
18,3,2021,KLHT1,KLHT,6:16,1,2,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
18,2,2021,KLHT1,KLHT,7:21,1,2,H/S,,Copsychus saularis,Oriental-Magpie Robin,OMRO,Passeriformes,Turdidae (Thrushes and Allies)
18,3,2021,KLHT1,KLHT,6:16,1,3,H,,Copsychus saularis,Oriental-Magpie Robin,OMRO,Passeriformes,Turdidae (Thrushes and Allies)
18,2,2021,KLHT1,KLHT,7:21,1,2,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
18,2,2021,KLHT1,KLHT,7:21,2,3,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
18,2,2021,KLHT1,KLHT,7:21,1,3,S,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
18,3,2021,KLHT1,KLHT,6:16,3,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
18,2,2021,KLHT1,KLHT,7:21,1,2,H/S,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
18,2,2021,KLHT1,KLHT,7:21,2,3,S,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
18,3,2021,KLHT1,KLHT,6:16,1,2,S,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
18,3,2021,KLHT1,KLHT,6:16,1,1,H,,Cinnyris asiaticus,Purple Sunbird,PUSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
18,2,2021,KLHT1,KLHT,7:21,1,1,H,,Pellorneum ruficeps,Puff-throated Babbler,PTBA,Passeriformes,Pellorneidae (Ground Babblers and Allies)
18,2,2021,KLHT1,KLHT,7:21,2,3,H,,Pycnonotus cafer,Red-vented Bulbul,RVBU,Passeriformes,Pycnonotidae (Bulbuls)
18,3,2021,KLHT1,KLHT,6:16,2,2,S,,Pycnonotus cafer,Red-vented Bulbul,RVBU,Passeriformes,Pycnonotidae (Bulbuls)
18,3,2021,KLHT1,KLHT,6:16,1,3,S,,Pycnonotus cafer,Red-vented Bulbul,RVBU,Passeriformes,Pycnonotidae (Bulbuls)
18,2,2021,KLHT1,KLHT,7:21,4,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
18,2,2021,KLHT1,KLHT,7:21,2,2,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
18,3,2021,KLHT1,KLHT,6:16,2,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
18,2,2021,KLHT1,KLHT,7:21,2,2,H,,Rhipidura albogularis,Spot-breasted Fantail,SBFA,,
18,3,2021,KLHT1,KLHT,6:16,1,1,H,,Rhipidura albogularis,Spot-breasted Fantail,SBFA,,
18,3,2021,KLHT1,KLHT,6:16,1,2,S,,Rhipidura albogularis,Spot-breasted Fantail,SBFA,,
18,3,2021,KLHT1,KLHT,6:16,1,3,H,,Cyornis tickelliae,Tickell's Blue Flycatcher,TBFL,Passeriformes,Muscicapidae (Old World Flycatchers)
18,2,2021,KLHT1,KLHT,7:21,1,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
18,3,2021,KLHT1,KLHT,6:16,3,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
15,3,2021,KMFD1,KMFD,6:43,2,1,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
23,3,2021,KMFD1,KMFD,7:29,1,1,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD1,KMFD,6:43,1,2,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
23,3,2021,KMFD1,KMFD,7:29,1,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
23,3,2021,KMFD1,KMFD,7:29,1,3,S,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
15,3,2021,KMFD1,KMFD,6:43,2,2,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
23,3,2021,KMFD1,KMFD,7:29,3,1,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
23,3,2021,KMFD1,KMFD,7:29,1,1,H,,Upupa epops,Eurasian Hoopoe,EUHO,Bucerotiformes,Upupidae (Hoopoes)
15,3,2021,KMFD1,KMFD,6:43,1,2,H,,Centropus sinensis,Greater Coucal,GRCO,Cuculiformes,Cuculidae (Cuckoos)
23,3,2021,KMFD1,KMFD,7:29,1,1,H,,Centropus sinensis,Greater Coucal,GRCO,Cuculiformes,Cuculidae (Cuckoos)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
15,3,2021,KMFD1,KMFD,6:43,1,2,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
23,3,2021,KMFD1,KMFD,7:29,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
15,3,2021,KMFD1,KMFD,6:43,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,KMFD1,KMFD,6:43,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
15,3,2021,KMFD1,KMFD,6:43,3,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
23,3,2021,KMFD1,KMFD,7:29,1,3,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD1,KMFD,6:43,2,1,H,,Pavo cristatus,Indian Peafowl,INPE,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
15,3,2021,KMFD1,KMFD,6:43,2,1,S,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
23,3,2021,KMFD1,KMFD,7:29,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
23,3,2021,KMFD1,KMFD,7:29,2,3,H,,Argya striata,Jungle Babbler,JUBA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
15,3,2021,KMFD1,KMFD,6:43,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
15,3,2021,KMFD1,KMFD,6:43,1,3,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD1,KMFD,6:43,1,3,S,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
23,3,2021,KMFD1,KMFD,7:29,1,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
15,3,2021,KMFD1,KMFD,6:43,1,2,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Copsychus saularis,Oriental-Magpie Robin,OMRO,Passeriformes,Turdidae (Thrushes and Allies)
15,3,2021,KMFD1,KMFD,6:43,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
23,3,2021,KMFD1,KMFD,7:29,2,2,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
15,3,2021,KMFD1,KMFD,6:43,1,3,H,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
23,3,2021,KMFD1,KMFD,7:29,1,3,H,,Perdicula erythrorhyncha,Painted Bush Quail,PBQU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Pycnonotus cafer,Red-vented Bulbul,RVBU,Passeriformes,Pycnonotidae (Bulbuls)
15,3,2021,KMFD1,KMFD,6:43,6,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
15,3,2021,KMFD1,KMFD,6:43,1,2,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
23,3,2021,KMFD1,KMFD,7:29,5,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
23,3,2021,KMFD1,KMFD,7:29,3,3,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Rhipidura albogularis,Spot-breasted Fantail,SBFA,,
15,3,2021,KMFD1,KMFD,6:43,1,3,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
23,3,2021,KMFD1,KMFD,7:29,2,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
23,3,2021,KMFD1,KMFD,7:29,1,2,S,,Cyornis tickelliae,Tickell's Blue Flycatcher,TBFL,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD1,KMFD,6:43,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
15,3,2021,KMFD1,KMFD,6:43,1,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
23,3,2021,KMFD1,KMFD,7:29,4,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
31,12,2020,KMFD2,KMFD,8:56,2,1,H,,Muscicapa dauurica,Asian Brown Flycatcher,ABF,Passeriformes,Muscicapidae (Old World Flycatchers)
31,12,2020,KMFD2,KMFD,8:56,2,2,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
15,3,2021,KMFD2,KMFD,7:49,1,1,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
6,5,2021,KMFD2,KMFD,7:57,2,2,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
15,3,2021,KMFD2,KMFD,7:49,1,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
6,5,2021,KMFD2,KMFD,7:57,2,1,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
6,5,2021,KMFD2,KMFD,7:57,1,1,S,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
6,5,2021,KMFD2,KMFD,7:57,1,2,H,,Merops leschenaulti,Chestnut-headed Bee-eater,CHBE,Coraciiformes,Meropidae (Bee-eaters)
6,5,2021,KMFD2,KMFD,7:57,1,3,S,,Aegithina tiphia,Common Iora,COIO,Passeriformes,Aegithinidae (Ioras)
6,5,2021,KMFD2,KMFD,7:57,1,3,H,,Spilornis cheela,Crested Serpent-Eagle,CSEA,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)"
15,3,2021,KMFD2,KMFD,7:49,1,1,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
15,3,2021,KMFD2,KMFD,7:49,1,3,H,,Chrysocolaptes guttacristatus,Greater Flameback,GRFL,Piciformes,Picidae (Woodpeckers)
31,12,2020,KMFD2,KMFD,8:56,2,3,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
6,5,2021,KMFD2,KMFD,7:57,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
31,12,2020,KMFD2,KMFD,8:56,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
15,3,2021,KMFD2,KMFD,7:49,1,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
31,12,2020,KMFD2,KMFD,8:56,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
31,12,2020,KMFD2,KMFD,8:56,2,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
15,3,2021,KMFD2,KMFD,7:49,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
15,3,2021,KMFD2,KMFD,7:49,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
6,5,2021,KMFD2,KMFD,7:57,2,1,H/S,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
31,12,2020,KMFD2,KMFD,8:56,1,2,H,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
15,3,2021,KMFD2,KMFD,7:49,1,2,H,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
15,3,2021,KMFD2,KMFD,7:49,2,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
15,3,2021,KMFD2,KMFD,7:49,1,1,S,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
6,5,2021,KMFD2,KMFD,7:57,1,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
6,5,2021,KMFD2,KMFD,7:57,2,3,H/S,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
31,12,2020,KMFD2,KMFD,8:56,1,1,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD2,KMFD,7:49,2,1,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD2,KMFD,7:49,2,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
6,5,2021,KMFD2,KMFD,7:57,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
6,5,2021,KMFD2,KMFD,7:57,1,2,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
31,12,2020,KMFD2,KMFD,8:56,4,1,H,,Argya striata,Jungle Babbler,JUBA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
15,3,2021,KMFD2,KMFD,7:49,1,1,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
15,3,2021,KMFD2,KMFD,7:49,2,1,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD2,KMFD,7:49,1,2,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,KMFD2,KMFD,7:57,1,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
15,3,2021,KMFD2,KMFD,7:49,2,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
31,12,2020,KMFD2,KMFD,8:56,1,1,S,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
31,12,2020,KMFD2,KMFD,8:56,2,2,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
15,3,2021,KMFD2,KMFD,7:49,1,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
15,3,2021,KMFD2,KMFD,7:49,3,3,S,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
6,5,2021,KMFD2,KMFD,7:57,1,1,S,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
6,5,2021,KMFD2,KMFD,7:57,2,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
