years,sd_lwr,PXt,sd_upr,PXt_min,PXt_max,scientific_name
1899,0.890626719,0.918904229,0.94718174,0.701546987,1,Geokichla citrina
1900,0.885602563,0.914596866,0.943591169,0.687866821,1,Geokichla citrina
1901,0.880695027,0.910309693,0.939924358,0.674453418,1,Geokichla citrina
1902,0.875815716,0.906042616,0.936269516,0.661301577,1,Geokichla citrina
1903,0.870908784,0.901795541,0.932682299,0.648406196,1,Geokichla citrina
1904,0.866076675,0.897568375,0.929060075,0.635762275,1,Geokichla citrina
1905,0.861240799,0.893361023,0.925481247,0.623364911,1,Geokichla citrina
1906,0.856519448,0.889173393,0.921827339,0.611209295,1,Geokichla citrina
1907,0.851837518,0.885005393,0.918173268,0.599290714,1,Geokichla citrina
1908,0.847084108,0.88085693,0.914629753,0.587604545,1,Geokichla citrina
1909,0.842388928,0.876727913,0.911066899,0.576146256,1,Geokichla citrina
